Unnamed: 0,_id,Processor (CPU),Graphics card (GPU),Memory (RAM),Screen size,Screen resolution,Weight,Hard drives,Size (length x width x height),Operating system (OS),Release date,Price,Name,CPU Score,GPU Score,Game,Van Phong,Do Hoa,Lap Trinh,Doanh Nhan
2815,6589cd628997406b55ed745b,Intel Core i5-10500H,GeForce RTX 3060,32,15.6,Full HD(1920 x 1080 pixels),4.1 lbs(1.86 kg),1000gb SSD,14.13 x 10.2 x 0.94 inches,Windows 10 Home,16-May-23,23976000,MSI GF65 15″,8200,17090,0,0,0,0,0
2816,6589cd628997406b55ed745d,Intel Core i9-12900H,GeForce RTX 3080,32,15.6,Quad HD(2560 x 1440 pixels),5.93 lbs(2.69 kg),1000gb SSD,14.02 x 10.73 x 0.81 inches,Windows 11 Home,25-Jul-22,49656000,Alienware m15 R7 (MXRRP),16894,25353,1,0,1,0,0
2817,6589cd628997406b55ed745f,Intel Core i7-1195G7,GeForce MX550,32,17.3,Full HD(1920 x 1080 pixels),4.6 lbs(2.09 kg),1000gb SSD,15.77 x 10.14 x 0.78 inches,Windows 11 Pro,22-Oct-23,20136000,HP ProBook 470 G9 17″ (ProBook 470 G9),5481,4608,0,0,0,0,0
2818,6589cd628997406b55ed7462,Intel Core i7-1255U,Intel Iris Xe,64,15.6,Full HD(1920 x 1080 pixels),3.86 lbs(1.75 kg),1000gb SSD,14.18 x 9.21 x 0.7 inches,Windows 11 Home,16-Oct-22,23039760,HP Pavilion 15″,8018,2690,0,0,0,0,0
2819,6589cd628997406b55ed7464,Intel Core i7-11800H,GeForce RTX 3050 Ti,64,15.6,Full HD(1920 x 1080 pixels),4.76 lbs(2.16 kg),2000gb SSD,0biet,Windows 11 Home,28-Feb-23,32765520,Acer Nitro 5 15″ (AN515-53),12390,10181,0,0,0,0,0
2820,6589cd638997406b55ed7469,Intel Core i7-1195G7,Intel Iris Xe,16,13.4,Full HD Plus(2160 x 1440 pixels),6.11 lbs(2.77 kg),500gb SSD,11.64 x 7.82 x 0.58 inches,Windows 11 Pro,19-Oct-21,37152000,Dell XPS 13 9310 (XPS9310-7422SLV-PUS),5481,2690,0,0,0,0,0
2821,6589cd638997406b55ed746c,Intel Core i5-1235U,Intel Iris Xe,8,15.6,Full HD(1920 x 1080 pixels),3.85 lbs(1.75 kg),500gb SSD,14.13 x 9.49 x 0.78 inches,0biet,26-May-22,21576000,HIDevolution MSI Modern 15 B12M Classic Black (MS-MOD1512014-HID1),7915,2690,0,0,0,0,0
2822,6589cd638997406b55ed746d,Intel Core i7-1255U,Intel Iris Xe,16,16,Quad HD(2560 x 1440 pixels),4.62 lbs(2.1 kg),2000gb SSD,14.08 x 9.99 x 0.74 inches,Windows 11 Pro,17-Jul-23,20616000,Lenovo Flex 16″ (IdeaPad),8018,2690,0,0,0,0,0
2823,6589cd648997406b55ed7470,Intel Core i3-1215U,Intel Iris Xe,8,15.6,Full HD(1920 x 1080 pixels),3.85 lbs(1.75 kg),2000gb SSD,14.13 x 9.49 x 0.78 inches,Windows 11 Pro,8-Jun-23,16440000,EXcaliberPC MSI 15″ (Modern 15 B12M-433US),5247,2690,0,0,0,0,0
2824,6589cd648997406b55ed7475,Intel Core i7-13620H,GeForce RTX 4060,64,15.6,Full HD(1920 x 1080 pixels),4.63 lbs(2.1 kg),2000gb SSD,14.09 x 9.76 x 0.78 inches,Windows 11 Pro,11-Mar-23,53376000,HIDevolution 2023 MSI Stealth 15 A13VF (MS-STEALTH1513012-HID12P),14917,19573,0,0,0,0,0
2825,6589cd658997406b55ed7479,Intel Core i5-12450H,GeForce RTX 2050,16,15.6,Full HD(1920 x 1080 pixels),4 lbs(1.81 kg),2000gb HDD,14 x 10 x 1 inches,Windows 11 Home,14-Sep-22,22536000,MSI GF63 15″,10370,7344,0,0,0,0,0
2826,6589cd658997406b55ed747c,Intel Core i7-13700HX,GeForce RTX 4080,64,16,Full HD Plus(2160 x 1440 pixels),5.89 lbs(2.67 kg),2x 1000gb SSD,14.06 x 11.18 x 1.12 inches,Windows 11 Home,8-Oct-23,60456000,EXcaliberPC MSI 16″ (Vector),20930,34630,1,0,1,0,0
2827,6589cd658997406b55ed747d,Intel Core i5-11300H,GeForce GTX 1650,16,15.6,Full HD(1920 x 1080 pixels),4.95 lbs(2.25 kg),500gb SSD,0biet,Windows 10,16-Jun-22,16560000,Lenovo IdeaPad 15″,6055,7869,0,0,0,0,0
2828,6589cd658997406b55ed747e,Intel Core i7-1260P,Intel Iris Xe,16,15,Full HD(1920 x 1080 pixels),0biet,1000gb SSD,0biet,Windows 11,11-Sep-22,28224960,HP ENVY x360 15″,9960,2690,0,0,0,0,0
2829,6589cd658997406b55ed747f,AMD Ryzen 7 5800H,GeForce RTX 3070,16,15.6,Quad HD(2560 x 1440 pixels),4.84 lbs(2.2 kg),1000gb SSD,14.31 x 10.04 x 0.94 inches,Windows 10 Home,24-Aug-21,28416000,Acer Nitro 5 15″ (AN515-45-R7S0),12472,22459,0,0,0,0,0
2830,6589cd668997406b55ed7487,Intel Core i5-1240P,Intel Iris Xe,16,13.4,Full HD Plus(2160 x 1440 pixels),3.74 lbs(1.7 kg),500gb SSD,11.82 x 8.75 x 0.59 inches,0biet,2-May-22,20376000,HIDevolution MSI Summit E13FlipEvo A12MT (MS-SUME1312003-HID1),9649,2690,0,0,0,0,0
2831,6589cd668997406b55ed748a,Intel Core i7-12650H,GeForce RTX 4060,16,15.6,Full HD(1920 x 1080 pixels),4.7 lbs(2.13 kg),120gb SSD,14.2 x 9.4 x 1 inches,Windows 10 Pro,7-Dec-23,28799760,Gigabyte G5 KF5 15″,13152,19573,0,0,0,0,0
2832,6589cd668997406b55ed748c,Intel Core i5-11320H,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),3.78 lbs(1.71 kg),500gb SSD,14.02 x 9.23 x 0.7 inches,Windows 11 Home,11-Mar-21,26399760,Dell Inspiron 15 5000,6050,2690,0,0,0,0,0
2833,6589cd678997406b55ed748e,Intel Core i9-13900H,GeForce RTX 3050,16,16,WUXGA(1920 x 1200 pixels),4.25 lbs(1.93 kg),1000gb SSD,14.12 x 9.81 x 0.74 inches,Windows 11 Home,29-Apr-23,28536000,ASUS Vivobook 16X (K3605VC-AS96),19204,12960,0,0,0,0,0
2834,6589cd678997406b55ed7493,Intel Core i5-11400H,GeForce RTX 3050,16,15.6,Full HD(1920 x 1080 pixels),4.1 lbs(1.86 kg),500gb SSD,14.13 x 9.99 x 0.85 inches,Windows 11,12-Aug-23,14399760,MSI GF63 15″,8649,12960,0,0,0,0,0
2835,6589cd678997406b55ed7495,Intel Core i5-1135G7,GeForce MX450,32,17.3,Full HD(1920 x 1080 pixels),4.88 lbs(2.21 kg),"250gb SSD, 1000gb HDD",15.75 x 10.25 x 0.75 inches,Windows 11 Pro,1-Aug-22,35496000,HP 17t-cn000,5002,3729,0,0,0,0,0
2836,6589cd678997406b55ed7497,Intel Core i5-10500H,GeForce RTX 3060,32,15.6,Full HD(1920 x 1080 pixels),4.1 lbs(1.86 kg),1000gb SSD,14.13 x 9.99 x 0.85 inches,Windows 11 Pro,8-May-22,28319760,MSI GF65 15″ (10UE),8200,17090,0,0,0,0,0
2837,6589cd678997406b55ed7499,Intel Core i7-12650H,GeForce RTX 4060,16,15.6,Full HD(1920 x 1080 pixels),4.64 lbs(2.1 kg),500gb SSD,14.22 x 9.41 x 0.97 inches,Windows 11 Home,17-Dec-23,26376000,Gigabyte G5 KF5 15″ (9RC55KF5FIIA51US000),13152,19573,0,0,0,0,0
2838,6589cd678997406b55ed749a,AMD Ryzen 9 7945HX,GeForce RTX 4070,16,17.3,Quad HD(2560 x 1440 pixels),5.9 lbs(2.68 kg),1000gb SSD,15.55 x 11.1 x 1.21 inches,Windows 11,13-May-23,47999760,ASUS ROG Strix G17 (G713PI-DS94),34939,26883,1,0,1,0,0
2839,6589cd688997406b55ed749c,Intel Core i5-10300H,GeForce GTX 1650,36,15.6,Full HD(1920 x 1080 pixels),4.29 lbs(1.95 kg),2000gb SSD,14.13 x 9.63 x 1 inches,Windows 11 Pro,26-Jul-22,47016000,ASUS VivoBook 15″ (230483),4666,7869,0,0,0,0,0
2840,6589cd688997406b55ed74a0,Intel Core i5-10500H,GeForce RTX 3060,16,15.6,Full HD(1920 x 1080 pixels),4.83 lbs(2.19 kg),1000gb SSD,14.1 x 10 x 0.75 inches,Windows 10 Home,8-Jun-22,29496000,MSI GF65 15″ (213-2857-8052),8200,17090,0,0,0,0,0
2841,6589cd688997406b55ed74a1,Intel Core i7-1165G7,GeForce MX350,32,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),1000gb SSD,0biet,Windows 11 Home,20-May-22,26376000,HP Pavilion 15″,5125,2808,0,0,0,0,0
2842,6589cd688997406b55ed749f,Intel Core i5-11300H,GeForce RTX 3050 4GB,8,15.6,Full HD(1920 x 1080 pixels),4.96 lbs(2.25 kg),250gb SSD,14.16 x 9.92 x 0.95 inches,0biet,10-Jul-23,16774800,Lenovo IdeaPad 15″ (82K1015EUS),6055,7041,0,0,0,0,0
2843,6589cd688997406b55ed74a2,Intel Core i7-11800H,GeForce RTX 3050 Ti,16,15.6,Full HD(1920 x 1080 pixels),5.07 lbs(2.3 kg),500gb SSD,14.13 x 10.08 x 0.9 inches,Windows 11 Home,29-Jun-22,25895760,ASUS TUF 15″ (FX506HEB-IS73),12390,10181,1,0,0,0,0
2844,6589cd688997406b55ed74a3,Intel Core i5-11260H,GeForce RTX 3050 Ti,8,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),8000gb SSD,15.71 x 10.59 x 0.94 inches,Windows 11,27-Apr-23,57816000,HIDevolution Mid 2021 ASUS TUF 17″ (FX706HE-211.TM17-HID5),9000,10181,0,0,0,0,0
2845,6589cd698997406b55ed74ab,Intel Core i7-12700H,GeForce RTX 3060,16,17.3,Full HD(1920 x 1080 pixels),6.17 lbs(2.8 kg),1000gb SSD,15.56 x 11.16 x 0.79 inches,Windows 11 Home,25-Aug-22,38376000,EXcaliberPC MSI 17″ (Stealth GS77 12UE-046),15486,17090,1,0,1,0,0
2846,6589cd698997406b55ed74a7,Intel Core i7-12700H,GeForce RTX 3060,16,16,Quad HD(2560 x 1440 pixels),5.95 lbs(2.7 kg),500gb SSD,14.06 x 10.7 x 1.06 inches,Windows 11 Pro,7-Oct-23,28776000,Dell G16,15486,17090,1,0,1,0,0
2847,6589cd698997406b55ed74ad,Intel Core i5-1335U,Intel Iris Xe,16,16,WUXGA(1920 x 1200 pixels),4 lbs(1.81 kg),1000gb SSD,14 x 10 x 1 inches,Windows 10 Pro,3-Dec-23,21599760,Lenovo ThinkPad E16 Gen 1 (21E6007BUS-6550-313245),8110,2690,0,0,0,0,0
2848,6589cd698997406b55ed74b0,Intel Core i7-1165G7,Intel Iris Xe,36,15.6,Full HD(1920 x 1080 pixels),3.81 lbs(1.73 kg),1000gb SSD,14.09 x 9.31 x 0.76 inches,Windows 11 Pro,14-Oct-23,21599520,ASUS ExpertBook B1 B1500 (ExpertBook B1500),5125,2690,0,0,0,0,0
2849,6589cd698997406b55ed74b2,Intel Core i7-11800H,GeForce RTX 3050 Ti,32,15.6,Full HD(1920 x 1080 pixels),5 lbs(2.27 kg),2000gb SSD,14.25 x 10.25 x 1 inches,Windows 11 Home,4-Oct-23,26399760,Acer Nitro 5 15″,12390,10181,1,0,0,0,0
2850,6589cd6a8997406b55ed74b3,Intel Core i5-1135G7,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),3.97 lbs(1.8 kg),1000gb SSD,14.17 x 9.25 x 0.78 inches,Windows 10 Pro,9-Sep-23,17016000,ASUS Vivobook 15 F1500EA (90NB0TY5-M045E0),5002,2690,0,0,0,0,0
2851,6589cd6a8997406b55ed74b6,Intel Core i7-13700H,Intel Iris Xe,16,14,Full HD(1920 x 1080 pixels),2.98 lbs(1.35 kg),500gb SSD,12.79 x 8.86 x 0.69 inches,Windows 11 Pro,9-Nov-23,24456000,HIDevolution 2023 EVOC 14″ (EV-NV415B-HID1),17231,2690,0,1,0,1,0
2852,6589cd6a8997406b55ed74bb,Intel Core i5-12500H,GeForce RTX 3050,32,17.3,Full HD(1920 x 1080 pixels),6.6 lbs(2.99 kg),1000gb SSD,15.77 x 11.59 x 1.1 inches,Windows 11,28-Nov-22,27816000,Acer Nitro 5 17″,12159,12960,1,0,0,0,0
2853,6589cd6a8997406b55ed74ba,AMD Ryzen 7 6800H,GeForce RTX 3070,32,17.3,Quad HD(2560 x 1440 pixels),6.61 lbs(3 kg),1000gb SSD,15.8 x 11.6 x 1.1 inches,Windows 11 Home,16-Jun-23,33576000,Acer Nitro 5 17″,14193,22459,1,0,0,0,0
2854,6589cd6a8997406b55ed74b9,Intel Core i9-13900H,GeForce RTX 4070,32,16,Quad HD Plus(3200 x 1800 pixels),4.63 lbs(2.1 kg),1000gb SSD,13.98 x 9.69 x 0.78 inches,Windows 11 Home,26-Aug-23,45096000,EXcaliberPC ASUS ROG Zephyrus M16 (GU604VI-M16.I94070),19204,26883,0,0,1,0,0
2855,6589cd6a8997406b55ed74b8,AMD Ryzen 9 5900HX,GeForce RTX 3070,32,15.6,Full HD(1920 x 1080 pixels),5.5 lbs(2.49 kg),2000gb SSD,15 x 10 x 1 inches,Windows 11 Home,25-Jul-22,71736000,HP OMEN 15″,13081,22459,1,0,0,0,0
2856,6589cd6a8997406b55ed74be,AMD Ryzen 9 5900HX,GeForce RTX 3080,32,15.6,Full HD(1920 x 1080 pixels),5.07 lbs(2.3 kg),1000gb SSD,14.13 x 10.1 x 0.9 inches,Windows 11 Pro,2-Oct-23,47400000,ASUS ROG Strix Scar 15,13081,25353,1,0,0,0,0
2857,6589cd6b8997406b55ed74c1,Intel Core i7-12650H,GeForce RTX 4060,32,15.6,Full HD(1920 x 1080 pixels),4.15 lbs(1.88 kg),2000gb SSD,14.16 x 9.15 x 0.7 inches,Windows 11 Home,20-Oct-23,31919760,MSI Cyborg 15 (Cyborg 15 Gaming),13152,19573,0,0,0,0,0
2858,6589cd6b8997406b55ed74c3,Intel Core i7-1360P,GeForce RTX 3050,32,16,WQXGA(2560 x 1600 pixels),2.86 lbs(1.3 kg),4000gb SSD,13.99 x 9.53 x 0.67 inches,Windows 11,12-Oct-23,52776000,LG Gram-16Pro-16Z90R (16Z90R-A.ADC8U1),12205,12960,0,0,0,1,1
2859,6589cd6b8997406b55ed74c2,Intel Core i7-12700H,GeForce RTX 3070 Ti,16,15.6,Quad HD(2560 x 1440 pixels),5.3 lbs(2.4 kg),2000gb SSD,14.2 x 9.62 x 1.1 inches,Windows 11 Home,19-Apr-23,75336000,Gigabyte AORUS 15,15486,23757,1,0,1,0,0
2860,6589cd6b8997406b55ed74c5,Intel Core i7-12650H,GeForce RTX 4060,64,15.6,Full HD(1920 x 1080 pixels),4.96 lbs(2.25 kg),2000gb SSD,14.13 x 10.2 x 0.98 inches,Windows 11 Pro,9-Nov-23,0biet,MSI Sword 15 (A12V),13152,19573,0,0,0,0,0
2861,6589cd6b8997406b55ed74c4,Intel Core i5-1135G7,Intel Iris Xe,20,14,Full HD(1920 x 1080 pixels),3.1 lbs(1.41 kg),500gb SSD,12.76 x 8.49 x 0.78 inches,Windows 11,31-Jul-23,13152000,Lenovo Ideapad 3 14″,5002,2690,0,0,0,0,0
2862,6589cd6b8997406b55ed74c9,Intel Core i9-13980HX,GeForce RTX 4090,32,17.3,Quad HD Plus(3200 x 1800 pixels),6.83 lbs(3.1 kg),2000gb SSD,14.97 x 11.73 x 1.13 inches,Windows 11 Pro,9-Feb-23,84585600,MSI Raider GE78 HX 17″ (RAIDERGE7813079),31343,38875,1,0,1,0,0
2863,6589cd6b8997406b55ed74ca,Intel Core i7-13700H,GeForce RTX 4070,16,14,WQXGA(2560 x 1600 pixels),3.75 lbs(1.7 kg),1000gb SSD,12.34 x 8.94 x 0.78 inches,Windows 11 Home,25-Jul-23,45599760,Acer Predator Triton 14 (NH.QLQAA.001),17231,26883,0,0,1,0,0
2864,6589cd6b8997406b55ed74cc,Intel Core i7-12700H,GeForce RTX 3070 Ti,64,15.6,Quad HD(2560 x 1440 pixels),5.3 lbs(2.4 kg),4000gb SSD,14.2 x 9.62 x 1.1 inches,Windows 11 Pro,24-Oct-23,110496000,Gigabyte AORUS 15,15486,23757,1,0,1,0,0
2865,6589cd6c8997406b55ed74ce,Intel Core i7-11800H,GeForce RTX 3070,32,15.6,Full HD(1920 x 1080 pixels),4.8 lbs(2.18 kg),4000gb SSD,14 x 9.6 x 1.06 inches,Windows 10 Pro,13-Nov-23,87096000,Gigabyte AORUS 15P (XD-73US324SH-6492-123090),12390,22459,0,0,0,0,0
2866,6589cd6c8997406b55ed74cf,Intel Core i5-1155G7,Intel Iris Xe,16,14,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),500gb SSD,14.13 x 9.49 x 0.78 inches,Windows 11 Home,8-Aug-23,11939760,MSI Modern 14″,6045,2690,0,0,0,0,0
2867,6589cd6c8997406b55ed74d0,Intel Core i5-12500H,GeForce RTX 3050,32,15.6,Full HD(1920 x 1080 pixels),5.51 lbs(2.5 kg),2000gb SSD,14.19 x 10.67 x 1.06 inches,Windows 11,4-Dec-22,25656000,Acer Nitro 15″,12159,12960,1,0,0,0,0
2868,6589cd6c8997406b55ed74d1,Intel Core i7-12700H,GeForce RTX 3070 Ti,32,15.6,Quad HD(2560 x 1440 pixels),5.3 lbs(2.4 kg),2x 500gb SSD,14.2 x 9.62 x 1.1 inches,Windows 11 Home,23-Jun-23,78696000,Gigabyte AORUS 15,15486,23757,1,0,1,0,0
2869,6589cd6c8997406b55ed74d2,Intel Core i5-1235U,Intel Iris Xe,8,14,Full HD(1920 x 1080 pixels),3.09 lbs(1.4 kg),4000gb SSD,12.68 x 8.74 x 0.76 inches,0biet,26-Aug-22,28896000,HIDevolution MSI Modern 14 C12M Classic Black (MS-MOD1412032-HID4),7915,2690,0,0,0,0,0
2870,6589cd6c8997406b55ed74d4,Intel Core i7-12700H,GeForce RTX 3060,32,15.6,Full HD(1920 x 1080 pixels),5.5 lbs(2.49 kg),1000gb SSD,14.07 x 10.74 x 1.06 inches,Windows 11 Home,3-Oct-23,30936000,Dell G15 5520,15486,17090,1,0,1,0,0
2871,6589cd6c8997406b55ed74d5,Intel Core i5-1135G7,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),3.95 lbs(1.79 kg),500gb SSD,14.2 x 9.5 x 0.71 inches,Windows 11 Pro,18-May-23,0biet,Dell Latitude 3520 15″ (Latitude 3520),5002,2690,0,0,0,0,0
2872,6589cd6c8997406b55ed74d6,Intel Core i7-11800H,GeForce RTX 3060,16,17.3,Full HD(1920 x 1080 pixels),6.4 lbs(2.9 kg),1000gb SSD,15.7 x 10.8 x 1.05 inches,Windows 10 Home,30-Oct-22,40703760,Acer Predator Helios 300 PH317-53-71YX (NH.QB6AA.001),12390,17090,1,0,0,0,0
2873,6589cd6d8997406b55ed74d7,Intel Core i5-1135G7,Intel Iris Xe,16,15.6,HD(1366 x 768 pixels),3.93 lbs(1.78 kg),1000gb SSD,0biet,Windows 10 Pro,27-Apr-22,23976000,Dell Inspiron 15 3000 3501,5002,2690,0,0,0,0,0
2874,6589cd6d8997406b55ed74d8,Intel Core i5-11400H,GeForce RTX 3050 4GB,64,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),2000gb SSD,15.71 x 10.59 x 0.87 inches,Windows 11,25-Jul-22,29976000,ASUS TUF 17″,8649,7041,0,0,0,0,0
2875,6589cd6d8997406b55ed74d9,Intel Core i7-12650H,GeForce RTX 4060,32,15.6,Full HD(1920 x 1080 pixels),0biet,1000gb SSD,0biet,Windows 10,9-Dec-23,31416000,Gigabyte G5 KF5 15″,13152,19573,0,0,0,0,0
2876,6589cd6d8997406b55ed74dc,Intel Core i9-13950HX,GeForce RTX 4060,64,16,Quad HD Plus(3200 x 1800 pixels),5.24 lbs(2.38 kg),2x 1000gb SSD,14.09 x 10.51 x 0.92 inches,Windows 11 Pro,1-Oct-23,50376000,EXcaliberPC MSI 16″ (Raider GE68HX 13VF-049US),30000,19573,1,0,1,0,0
2877,6589cd6d8997406b55ed74dd,Intel Core i7-1355U,GeForce MX550,16,15.6,Full HD(1920 x 1080 pixels),13.51 lbs(6.13 kg),1000gb SSD,0biet,Windows 11 Pro,6-Sep-23,21119760,HP Pavilion 15″ (231F4AWABH),8965,4608,0,1,0,1,0
2878,6589cd6d8997406b55ed74de,Intel Core i5-1145G7,Intel Iris Xe,64,14,HD(1366 x 768 pixels),4.61 lbs(2.09 kg),4000gb SSD,13.6 x 10.7 x 1.3 inches,Windows 10 Pro,22-Dec-22,87096000,Panasonic Toughbook FZ-55 14″,4769,2690,0,0,0,0,0
2879,6589cd6d8997406b55ed74e2,Intel Core i7-1165G7,Intel Iris Xe,8,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),500gb SSD,15.91 x 10.42 x 0.79 inches,Windows 10,15-Sep-23,19896000,Acer Aspire 17″ (15 A517),5125,2690,0,0,0,0,0
2880,6589cd6d8997406b55ed74e3,Intel Core i7-12700H,GeForce RTX 3070 Ti,16,15.6,Quad HD(2560 x 1440 pixels),5.73 lbs(2.6 kg),1000gb SSD,14.1 x 10.9 x 1.02 inches,Windows 11 Home,22-Apr-23,59256000,HIDevolution ACER Predator Helios 300 15″ (PH315-55-795C-HID1),15486,23757,1,0,1,0,0
2881,6589cd6d8997406b55ed74e4,Intel Core i7-1165G7,GeForce MX450,16,14,Full HD(1920 x 1080 pixels),3.57 lbs(1.62 kg),1000gb SSD,12.76 x 8.74 x 0.68 inches,Windows 11,8-Jun-21,58363920,ASUS ZenBook Duo 14 UX482 (UX482EG-XS74T),5125,3729,0,0,0,0,0
2882,6589cd6e8997406b55ed74e5,AMD Ryzen 7 4800H,GeForce RTX 3050 Ti,16,15.6,Full HD(1920 x 1080 pixels),4.63 lbs(2.1 kg),500gb SSD,13.94 x 10.2 x 1.02 inches,Windows 11 Home,13-Jun-22,27576000,ASUS ROG Strix G15 (G513IE-PH74),6238,10181,0,0,0,0,0
2883,6589cd6e8997406b55ed74e8,Intel Core i7-12700H,GeForce RTX 3070 Ti,64,17,Quad HD Plus(3200 x 1800 pixels),6.79 lbs(3.08 kg),1000gb SSD,15.04 x 10.24 x 0.75 inches,0biet,22-Jun-22,60696000,HIDevolution MSI Creator Z17 A12UGST (MS-CreatorZ17049-HID6),15486,23757,1,0,1,0,0
2884,6589cd6e8997406b55ed74e9,Intel Core i7-11800H,GeForce RTX 3050 Ti,8,15.6,Full HD(1920 x 1080 pixels),4.76 lbs(2.16 kg),1000gb SSD,14.31 x 10.04 x 0.94 inches,Windows 11,17-Oct-22,23999760,Acer Nitro 15″,12390,10181,0,0,0,0,0
2885,6589cd6e8997406b55ed74eb,Intel Core i5-10300H,GeForce RTX 3050,8,15.6,Full HD(1920 x 1080 pixels),4.84 lbs(2.2 kg),1000gb SSD,14.31 x 10.04 x 0.98 inches,Windows 10 Home,5-May-22,22296000,Acer Nitro 5 15″ (AN51-53E5),4666,12960,0,0,0,0,0
2886,6589cd6e8997406b55ed74ea,AMD Ryzen 9 5900HX,GeForce RTX 3070,16,15.6,Full HD(1920 x 1080 pixels),5.5 lbs(2.49 kg),2x 2000gb SSD,15 x 10 x 1 inches,Windows 11 Home,25-Jan-23,80616000,HP OMEN 15z-en100,13081,22459,1,0,0,0,0
2887,6589cd6e8997406b55ed74ec,Intel Core i7-11800H,GeForce RTX 3050 Ti,8,15.6,Full HD(1920 x 1080 pixels),4.84 lbs(2.2 kg),1000gb SSD,0biet,Windows 11 Home,8-Dec-23,24936000,Acer Nitro 5 15″ (AN51-53E5),12390,10181,0,0,0,0,0
2888,6589cd6e8997406b55ed74ed,Intel Core i7-1165G7,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),2.47 lbs(1.12 kg),500gb SSD,14.1 x 8.9 x 0.7 inches,Windows 11 Pro,20-Mar-23,35976000,LG Gram 15″ (15Z95N),5125,2690,0,1,0,1,0
2889,6589cd6e8997406b55ed74ef,Intel Core i7-11850H,GeForce RTX 3070,16,16,WQUXGA(3840 x 2400 pixels),3.9 lbs(1.77 kg),500gb SSD,14.2 x 9.8 x 0.7 inches,Windows 10 Pro,16-Aug-21,43080000,Lenovo ThinkPad X1 16″ (20Y50011US),12116,22459,0,0,0,0,0
2890,6589cd6f8997406b55ed74f1,AMD Ryzen 7 5800H,Radeon RX 6700M,32,15.6,Full HD(1920 x 1080 pixels),4.19 lbs(1.9 kg),16000gb SSD,14.06 x 9.72 x 0.75 inches,0biet,21-Sep-22,92376000,HIDevolution MSI Delta 15 A5EFK (MS-Delta15097-HID10),12472,13283,0,0,0,0,0
2891,6589cd6f8997406b55ed74f2,Intel Core i7-1195G7,Intel Iris Xe,16,17,WQXGA(2560 x 1600 pixels),2.99 lbs(1.36 kg),1000gb SSD,15.02 x 10.29 x 0.75 inches,Windows 11 Home,12-Oct-23,29976000,LG 17Z9 (Gram 17Z95P),5481,2690,0,1,0,1,0
2892,6589cd6f8997406b55ed74f4,Intel Core i9-12900H,GeForce RTX 3070 Ti,32,15.6,Full HD(1920 x 1080 pixels),4.31 lbs(1.95 kg),0biet,14.13 x 10.2 x 0.98 inches,Windows 11 Pro,3-Aug-23,34315680,MSI Katana GF66 15″,16894,23757,0,0,1,0,0
2893,6589cd6f8997406b55ed74f7,Intel Core i7-1260P,Intel Iris Xe,16,16,WQXGA(2560 x 1600 pixels),2.65 lbs(1.2 kg),500gb SSD,13.97 x 9.54 x 0.67 inches,Windows 10 Pro,22-Jun-23,37416000,LG Gram 16″ (16Z90Q),9960,2690,0,1,0,1,0
2894,6589cd6f8997406b55ed74f8,AMD Ryzen 9 7945HX,GeForce RTX 4070,64,17.3,Quad HD(2560 x 1440 pixels),6.17 lbs(2.8 kg),4000gb SSD,15.63 x 11.18 x 1.02 inches,Windows 11 Pro,15-Sep-23,75576000,EXcaliberPC MSI 17″ (Alpha),34939,26883,1,0,1,0,0
2895,6589cd708997406b55ed74fb,Intel Core i5-1135G7,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),5.59 lbs(2.54 kg),1000gb SSD,0biet,Windows 11 Pro,16-Aug-23,22536000,HP Envy x360 2-in-1 15″,5002,2690,0,0,0,0,0
2896,6589cd708997406b55ed74fd,Intel Core i7-1360P,Intel Iris Xe,32,17,WQXGA(2560 x 1600 pixels),2.99 lbs(1.36 kg),500gb SSD,14.97 x 10.24 x 0.7 inches,Windows 11 Pro,6-Nov-23,32376000,LG Gram 17,12205,2690,0,0,0,1,1
2897,6589cd708997406b55ed74ff,Intel Core i5-1155G7,Intel Iris Xe,8,14,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),500gb SSD,14.13 x 9.49 x 0.78 inches,Windows 11 Pro,20-Feb-23,10800000,EXcaliberPC MSI 14″ (Modern 14 C11M-065US),6045,2690,0,0,0,0,0
2898,6589cd708997406b55ed7502,Intel Core i7-11800H,GeForce RTX 3060,64,17.3,Full HD(1920 x 1080 pixels),6.39 lbs(2.9 kg),0biet,15.63 x 10.57 x 1.08 inches,Windows 10 Pro,29-Aug-22,45000000,MSI GE76 Raider 17″ (GE76 Raider),12390,17090,1,0,0,0,0
2899,6589cd708997406b55ed7505,Intel Core i7-12700H,GeForce RTX 3070 Ti,16,15.6,Quad HD(2560 x 1440 pixels),5.3 lbs(2.4 kg),2x 500gb SSD,14.2 x 9.62 x 1.1 inches,Windows 10 Pro,11-Mar-23,80616000,Gigabyte AORUS 15 (XE4-73USB14SH-6591-220584),15486,23757,1,0,1,0,0
